2015-10-14 23:48:13 INFO  Client:110 - 18 sends a message to client=11 to queue=200
2015-10-14 23:48:13 INFO  Client:118 - Message sent by client: 18
2015-10-14 23:48:13 INFO  Client:225 - Client list with messages returned for client=18
2015-10-14 23:48:13 INFO  Client:231 - Client list empty for client=18
2015-10-14 23:48:13 INFO  Client:151 - 18 peeked a message from sender=-1: NO MESSAGE AVAILABLE
2015-10-14 23:48:13 INFO  Client:225 - Client list with messages returned for client=18
2015-10-14 23:48:13 INFO  Client:231 - Client list empty for client=18
2015-10-14 23:48:13 INFO  Client:151 - 18 peeked a message from sender=-1: NO MESSAGE AVAILABLE
2015-10-14 23:48:13 INFO  Client:211 - Client list returned for client=18
2015-10-14 23:48:13 INFO  Client:239 - Queue list returned for client=18
2015-10-14 23:48:13 INFO  Client:110 - 18 sends a message to client=4 to queue=92
2015-10-14 23:48:13 INFO  Client:118 - Message sent by client: 18
2015-10-14 23:48:13 INFO  Client:211 - Client list returned for client=18
2015-10-14 23:48:13 INFO  Client:239 - Queue list returned for client=18
2015-10-14 23:48:13 INFO  Client:110 - 18 sends a message to client=3 to queue=129
2015-10-14 23:48:13 INFO  Client:118 - Message sent by client: 18
2015-10-14 23:48:13 INFO  Client:191 - 18 created a queue
2015-10-14 23:48:13 INFO  Client:225 - Client list with messages returned for client=18
2015-10-14 23:48:13 INFO  Client:231 - Client list empty for client=18
2015-10-14 23:48:13 INFO  Client:151 - 18 peeked a message from sender=-1: NO MESSAGE AVAILABLE
2015-10-14 23:48:13 INFO  Client:211 - Client list returned for client=18
2015-10-14 23:48:13 INFO  Client:239 - Queue list returned for client=18
2015-10-14 23:48:13 INFO  Client:110 - 18 sends a message to client=20 to queue=46
2015-10-14 23:48:13 INFO  Client:118 - Message sent by client: 18
2015-10-14 23:48:13 INFO  Client:211 - Client list returned for client=18
2015-10-14 23:48:13 INFO  Client:239 - Queue list returned for client=18
2015-10-14 23:48:13 INFO  Client:110 - 18 sends a message to client=11 to queue=241
2015-10-14 23:48:13 INFO  Client:118 - Message sent by client: 18
2015-10-14 23:48:13 INFO  Client:211 - Client list returned for client=18
2015-10-14 23:48:13 INFO  Client:239 - Queue list returned for client=18
2015-10-14 23:48:13 INFO  Client:110 - 18 sends a message to client=17 to queue=325
2015-10-14 23:48:13 INFO  Client:118 - Message sent by client: 18
2015-10-14 23:48:13 INFO  Client:225 - Client list with messages returned for client=18
2015-10-14 23:48:13 INFO  Client:153 - 18 peeked a message from sender=17: NfrZkKrqk0SQnzPhBXfWzbFcJMi8RlKzcyko9ciBBPkYbPQiiSDiPB9QfKYKYIofDUAvqUNiYQy1jbqIyJoMOAlQvIDHC93eBbsk77JcWO66tvwzYNJ8Ucvsb4ayE2nBCk0IHHQ1KmFDIRwE5OQ2TnAK53KC9e5m9FcNBKyA5MAsQXGrDrhtxnNjiLDhcNGHYwXLF18O
2015-10-14 23:48:13 INFO  Client:255 - Queues with messages returned for client18, queue size:1
2015-10-14 23:48:13 INFO  Client:137 - 18 peeked a message from sender=59: NO MESSAGE AVAILABLE
2015-10-14 23:48:13 INFO  Client:225 - Client list with messages returned for client=18
2015-10-14 23:48:13 INFO  Client:181 - 18 peeked a message from sender=17 :NfrZkKrqk0SQnzPhBXfWzbFcJMi8RlKzcyko9ciBBPkYbPQiiSDiPB9QfKYKYIofDUAvqUNiYQy1jbqIyJoMOAlQvIDHC93eBbsk77JcWO66tvwzYNJ8Ucvsb4ayE2nBCk0IHHQ1KmFDIRwE5OQ2TnAK53KC9e5m9FcNBKyA5MAsQXGrDrhtxnNjiLDhcNGHYwXLF18O
2015-10-14 23:48:13 INFO  Client:259 - Queue list with messages empty for client=18
2015-10-14 23:48:13 INFO  Client:137 - 18 peeked a message from sender=-1: NO MESSAGE AVAILABLE
2015-10-14 23:48:13 INFO  Client:225 - Client list with messages returned for client=18
2015-10-14 23:48:13 INFO  Client:231 - Client list empty for client=18
2015-10-14 23:48:13 INFO  Client:179 - 18 peeked a message from sender=-1: NO MESSAGE AVAILABLE
2015-10-14 23:48:13 INFO  Client:211 - Client list returned for client=18
2015-10-14 23:48:13 INFO  Client:239 - Queue list returned for client=18
2015-10-14 23:48:13 INFO  Client:110 - 18 sends a message to client=19 to queue=64
2015-10-14 23:48:13 INFO  Client:118 - Message sent by client: 18
2015-10-14 23:48:14 INFO  Client:225 - Client list with messages returned for client=18
2015-10-14 23:48:14 INFO  Client:231 - Client list empty for client=18
2015-10-14 23:48:14 INFO  Client:151 - 18 peeked a message from sender=-1: NO MESSAGE AVAILABLE
2015-10-14 23:48:14 INFO  Client:259 - Queue list with messages empty for client=18
2015-10-14 23:48:14 INFO  Client:137 - 18 peeked a message from sender=-1: NO MESSAGE AVAILABLE
2015-10-14 23:48:14 INFO  Client:259 - Queue list with messages empty for client=18
2015-10-14 23:48:14 INFO  Client:165 - 18 poped a message from queue=-1: NO MESSAGE AVAILABLE
2015-10-14 23:48:14 INFO  Client:259 - Queue list with messages empty for client=18
2015-10-14 23:48:14 INFO  Client:165 - 18 poped a message from queue=-1: NO MESSAGE AVAILABLE
2015-10-14 23:48:14 INFO  Client:259 - Queue list with messages empty for client=18
2015-10-14 23:48:14 INFO  Client:137 - 18 peeked a message from sender=-1: NO MESSAGE AVAILABLE
2015-10-14 23:48:14 INFO  Client:259 - Queue list with messages empty for client=18
2015-10-14 23:48:14 INFO  Client:137 - 18 peeked a message from sender=-1: NO MESSAGE AVAILABLE
2015-10-14 23:48:14 INFO  Client:225 - Client list with messages returned for client=18
2015-10-14 23:48:14 INFO  Client:231 - Client list empty for client=18
2015-10-14 23:48:14 INFO  Client:151 - 18 peeked a message from sender=-1: NO MESSAGE AVAILABLE
2015-10-14 23:48:14 INFO  Client:211 - Client list returned for client=18
2015-10-14 23:48:14 INFO  Client:239 - Queue list returned for client=18
2015-10-14 23:48:14 INFO  Client:110 - 18 sends a message to client=20 to queue=281
2015-10-14 23:48:14 INFO  Client:118 - Message sent by client: 18
2015-10-14 23:48:14 INFO  Client:239 - Queue list returned for client=18
2015-10-14 23:48:14 INFO  Client:201 - 18 deleted a queue
2015-10-14 23:48:14 INFO  Client:259 - Queue list with messages empty for client=18
2015-10-14 23:48:14 INFO  Client:137 - 18 peeked a message from sender=-1: NO MESSAGE AVAILABLE
2015-10-14 23:48:14 INFO  Client:225 - Client list with messages returned for client=18
2015-10-14 23:48:14 INFO  Client:231 - Client list empty for client=18
2015-10-14 23:48:14 INFO  Client:151 - 18 peeked a message from sender=-1: NO MESSAGE AVAILABLE
2015-10-14 23:48:14 INFO  Client:191 - 18 created a queue
2015-10-14 23:48:14 INFO  Client:211 - Client list returned for client=18
2015-10-14 23:48:14 INFO  Client:239 - Queue list returned for client=18
2015-10-14 23:48:14 INFO  Client:110 - 18 sends a message to client=11 to queue=240
